subject_id;trial;anecdote_positivity;anecdote_vividness;cue_positivity;number_of_cues;response2;trial_ranking_set;response;trial_anecdote;ranking_at_num_cues
560;8;0;0;0;0;bottom 5;[5, 9, 6, 8, 7, 8, 3, 10, 5, 9];Buraya yazınızkum çizgisi adli at yarişta iyi bri performans sergileyemedi en başta bile çok geri de kaldi hizini artiramadi ve görenleri hayal kirikliğina uğratti; geçen hafta iyi bir performans sergileyemedi. Başından beri geride kaldı, hiç hızlanamadı. Yarış boyunca istenilen tempoya bir türlü ulaşamadı. Son düzlüğe gelindiğinde hızı oldukça düşmüştü ve yarışı da bu şekilde tamamladı. İzleyenlerin beklentilerini karşılayamadı.;6
561;1;1;1;1;1;bottom 5;[6, 1, 4, 6, 4, 1, 3, 8, 4, 4];alki   Buraya yazınız  der  in sisgeçen muthiş bir performans at normal başlayip sonradan çok jizlamip kazandi herkes tribunden k;geçen hafta yarışta müthiş bir performans sergiledi. Başlangıçta biraz gerideydi ama hızla öne fırladı. Son düzlüğe geldiğinde, rüzgar gibi hızlandı. Bileklerini esnekçe kullanarak ivme kazandı ve rakiplerini geride bıraktı. Sona doğru, herkesin gözü ondaydı. Tribünlerden alkışlar yükseldi.;6
561;2;0;1;0;0;bottom 5;[5, 9, 7, 8, 4, 6, 6, 9, 5, 9];Buraya yazınız sessiz adim kotu performans sergiledi yavaş başlayip sonunda tukendi herkes şok; geçen hafta kötü bir performans sergiledi. Yarışın başında beklenenden yavaş hareket etti, hız kazanamadı. Pistte ilerlerken adımları dengesizleşti, ivme kaybetti. En sona doğru bacakları tükenmiş gibiydi. Seyircilerin hayal kırıklığı yüzlerinden okunuyordu.;7
561;3;1;0;1;0;top 5;[6, 4, 2, 3, 1, 3, 8, 4, 4, 6];Buraya yazınız harika performans iyi basladi dengeli devam edip hekesi etkiledi; geçen hafta yarışta harika bir performans sergiledi. Yarış boyunca kendini iyi gösterdi. Koşu boyunca piste çok iyi bir uyum sağladı. Güçlü bir performansla izleyenleri etkiledi. Yarışı izleyenler de bu performanstan oldukça etkilendi.;2
561;4;1;0;0;0;bottom 5;[5, 9, 6, 8, 7, 8, 3, 10, 5, 9];Buraya yazınız kotu performans herkes uzuldu; geçen hafta yarışta dikkat çeken bir performans sergiledi. Yarışa dengeli ve güçlü bir şekilde başladı. Yarış boyunca güçlü temposunu koruyarak dikkatleri üzerine çekti. Koşuyu da oldukça etkileyici bir şekilde tamamladı. Seyirciler tarafından hayli takdir edildi.;6
561;5;0;1;1;1;bottom 5;[5, 2, 3, 6, 4, 5, 2, 7, 1, 3];Buraya yazınız kotu performans yavas baslayip sonradan hizini kaybetti; geçen haftaki yarışta kötü bir performans sergiledi. Yarışın başında hemen geride kaldı. Her adımda, sanki çamura batıyormuş gibi ağırlaşıyordu. Son düzlüğe geldiğinde, bütün hızını kaybetmişti. Tribünlerden homurtularla birlikte yarışı tamamladı.;6
561;6;0;0;0;0;bottom 5;[6, 8, 7, 5, 8, 6, 10, 4, 9, 4];Buraya yazınız sis tirisi basarisizdi basindan beklenmis performans göstermedi sonunda yetersiizliğini gösterdi; geçen hafta yarışta başarısız bir performans sergiledi. İlk andan itibaren bekleneni veremedi. Yarış boyunca temposunu arttıramadı. Son düzlüğe gelinirken kondisyonunun yetersiz olduğu anlaşılıyordu. Tribünler büyük bir hayal kırıklığına uğradı.;7
561;7;1;1;0;1;top 5;[4, 9, 8, 8, 8, 8, 4, 10, 5, 6];Buraya yazınızn sondan üç;geçen hafta yarışta etkileyici bir performans sergiledi. Güven veren bir başlangıcın ardından güçlü bir şekilde öne atıldı. Son virajda adımlarını hızlandırırken yelesi rüzgârla beraber savruluyordu. Kuvvetli bacaklarıyla son düzlükte ileriye fırladı. Nal sesleriyle birlikte tribünler de coştu.;8
561;8;0;0;1;1;top 5;[7, 1, 3, 4, 2, 6, 3, 4, 7, 3];Buraya yazınız solgun yaprak iyi degildi en bastan istediği hizi alamasdi  ; geçen hafta iyi bir performans sergileyemedi. Başından beri geride kaldı, hiç hızlanamadı. Yarış boyunca istenilen tempoya bir türlü ulaşamadı. Son düzlüğe gelindiğinde hızı oldukça düşmüştü ve yarışı da bu şekilde tamamladı. İzleyenlerin beklentilerini karşılayamadı.;4
562;1;0;0;0;0;bottom 5;[4, 9, 8, 8, 8, 8, 4, 10, 5, 6];Buraya yazınız gümüşçimen cinsinden sis tirisi geen aftaki yerişta izeyicilerin beklentilerini karşilayamadi son düzlükte hizi iyice düşmüştü; geçen hafta iyi bir performans sergileyemedi. Başından beri geride kaldı, hiç hızlanamadı. Yarış boyunca istenilen tempoya bir türlü ulaşamadı. Son düzlüğe gelindiğinde hızı oldukça düşmüştü ve yarışı da bu şekilde tamamladı. İzleyenlerin beklentilerini karşılayamadı.;8
562;2;1;0;0;1;bottom 5;[5, 9, 6, 8, 7, 8, 3, 10, 5, 9];Buraya yazınız çiraşyel cinsnden zak melodi geçen hafta sergilediği perforansla izleyicilerin takdirini aldi ; geçen hafta yarışta dikkat çeken bir performans sergiledi. Yarışa dengeli ve güçlü bir şekilde başladı. Yarış boyunca güçlü temposunu koruyarak dikkatleri üzerine çekti. Koşuyu da oldukça etkileyici bir şekilde tamamladı. Seyirciler tarafından hayli takdir edildi.;8
562;3;0;0;1;0;top 5;[7, 1, 3, 4, 2, 6, 3, 4, 7, 3];Buraya yazınız yeleveren cinsinden solgun yaprak geçen hafta izleycilri hayal kirikliğina uğratti temposunu koruyamadi ; geçen hafta yarışta başarısız bir performans sergiledi. İlk andan itibaren bekleneni veremedi. Yarış boyunca temposunu arttıramadı. Son düzlüğe gelinirken kondisyonunun yetersiz olduğu anlaşılıyordu. Tribünler büyük bir hayal kırıklığına uğradı.;3
562;4;1;1;1;1;bottom 5;[6, 4, 2, 3, 1, 3, 8, 4, 4, 6];Buraya yazınız geçen haftaki performansinda başlarda iraz geride de olsa hemen hizlandi bileğinin kivrakliği ona ivme sağadi;geçen hafta yarışta müthiş bir performans sergiledi. Başlangıçta biraz gerideydi ama hızla öne fırladı. Son düzlüğe geldiğinde, rüzgar gibi hızlandı. Bileklerini esnekçe kullanarak ivme kazandı ve rakiplerini geride bıraktı. Sona doğru, herkesin gözü ondaydı. Tribünlerden alkışlar yükseldi.;3
562;5;0;1;0;0;bottom 5;[5, 9, 7, 8, 4, 6, 6, 9, 5, 9];Buraya yazınız kumtepe cinsinden yalniz rota geçen hafta hiç iyi bir performans sergileyemedi ilk turdan geride kaldi her adiminda çamura batiyormuş gibiydi; geçen haftaki yarışta kötü bir performans sergiledi. Yarışın başında hemen geride kaldı. Her adımda, sanki çamura batıyormuş gibi ağırlaşıyordu. Son düzlüğe geldiğinde, bütün hızını kaybetmişti. Tribünlerden homurtularla birlikte yarışı tamamladı.;7
562;6;1;0;1;0;top 5;[5, 2, 3, 6, 4, 5, 2, 7, 1, 3];Buraya yazınız gksay cinsinden derin sis geçen hafta çok iyi bir performans gösterdi; geçen hafta yarışta harika bir performans sergiledi. Yarış boyunca kendini iyi gösterdi. Koşu boyunca piste çok iyi bir uyum sağladı. Güçlü bir performansla izleyenleri etkiledi. Yarışı izleyenler de bu performanstan oldukça etkilendi.;3
562;7;0;1;1;2;top 5;[6, 1, 4, 6, 4, 1, 3, 8, 4, 4];Buraya yazınız alaztoynak cisinden gece yankisi geçen hafta kötü bir performans sergileyemedi hizlanamadi ve ivme kaybetti; geçen hafta kötü bir performans sergiledi. Yarışın başında beklenenden yavaş hareket etti, hız kazanamadı. Pistte ilerlerken adımları dengesizleşti, ivme kaybetti. En sona doğru bacakları tükenmiş gibiydi. Seyircilerin hayal kırıklığı yüzlerinden okunuyordu.;4
562;8;1;1;0;2;bottom 5;[6, 8, 7, 5, 8, 6, 10, 4, 9, 4];Buraya yazınız bozdalga cinsinden sessiz adim geçen hafta etkileyici br performans sergiledi son düzlüğe geldiinde hizlanan adimlariyla birlikte rüzgardan yeleler savruluyordu;geçen hafta yarışta etkileyici bir performans sergiledi. Güven veren bir başlangıcın ardından güçlü bir şekilde öne atıldı. Son virajda adımlarını hızlandırırken yelesi rüzgârla beraber savruluyordu. Kuvvetli bacaklarıyla son düzlükte ileriye fırladı. Nal sesleriyle birlikte tribünler de coştu.;8
563;1;0;1;1;4;top 5;[6, 4, 2, 3, 1, 3, 8, 4, 4, 6];çok yavaş olduğu için çamura batmiş gibiymiş yarişinin sonuna doğru tüm hizini kaybetmiş; geçen haftaki yarışta kötü bir performans sergiledi. Yarışın başında hemen geride kaldı. Her adımda, sanki çamura batıyormuş gibi ağırlaşıyordu. Son düzlüğe geldiğinde, bütün hızını kaybetmişti. Tribünlerden homurtularla birlikte yarışı tamamladı.;8
563;2;1;1;1;2;top 5;[5, 2, 3, 6, 4, 5, 2, 7, 1, 3];saçlari rüzgarda savruluyormuş hişimla ileri gtmş son düzlükte;geçen hafta yarışta etkileyici bir performans sergiledi. Güven veren bir başlangıcın ardından güçlü bir şekilde öne atıldı. Son virajda adımlarını hızlandırırken yelesi rüzgârla beraber savruluyordu. Kuvvetli bacaklarıyla son düzlükte ileriye fırladı. Nal sesleriyle birlikte tribünler de coştu.;4
563;3;0;1;0;1;bottom 5;[6, 8, 7, 5, 8, 6, 10, 4, 9, 4];Buraya yazınız son düzlükte yce yavaşlamiş nsanlar hayal kirikliğina uğramiş; geçen hafta kötü bir performans sergiledi. Yarışın başında beklenenden yavaş hareket etti, hız kazanamadı. Pistte ilerlerken adımları dengesizleşti, ivme kaybetti. En sona doğru bacakları tükenmiş gibiydi. Seyircilerin hayal kırıklığı yüzlerinden okunuyordu.;5
563;4;0;0;0;1;bottom 5;[5, 9, 6, 8, 7, 8, 3, 10, 5, 9];Buraya yazınız kondsyonsuz hayal kirikliği; geçen hafta yarışta başarısız bir performans sergiledi. İlk andan itibaren bekleneni veremedi. Yarış boyunca temposunu arttıramadı. Son düzlüğe gelinirken kondisyonunun yetersiz olduğu anlaşılıyordu. Tribünler büyük bir hayal kırıklığına uğradı.;8
563;5;1;0;0;5;bottom 5;[5, 9, 7, 8, 4, 6, 6, 9, 5, 9];Buraya yazınızgüçlü başlangiç takdir ; geçen hafta yarışta dikkat çeken bir performans sergiledi. Yarışa dengeli ve güçlü bir şekilde başladı. Yarış boyunca güçlü temposunu koruyarak dikkatleri üzerine çekti. Koşuyu da oldukça etkileyici bir şekilde tamamladı. Seyirciler tarafından hayli takdir edildi.;9
563;6;1;1;0;2;bottom 5;[4, 9, 8, 8, 8, 8, 4, 10, 5, 6];Buraya yazınızyavaş başlamiş ve hizlanmiş;geçen hafta yarışta müthiş bir performans sergiledi. Başlangıçta biraz gerideydi ama hızla öne fırladı. Son düzlüğe geldiğinde, rüzgar gibi hızlandı. Bileklerini esnekçe kullanarak ivme kazandı ve rakiplerini geride bıraktı. Sona doğru, herkesin gözü ondaydı. Tribünlerden alkışlar yükseldi.;8
563;7;1;0;1;2;top 5;[6, 1, 4, 6, 4, 1, 3, 8, 4, 4];Buraya yazınız harka performans zleyenler etklenmiş ; geçen hafta yarışta harika bir performans sergiledi. Yarış boyunca kendini iyi gösterdi. Koşu boyunca piste çok iyi bir uyum sağladı. Güçlü bir performansla izleyenleri etkiledi. Yarışı izleyenler de bu performanstan oldukça etkilendi.;4
563;8;0;0;1;2;top 5;[7, 1, 3, 4, 2, 6, 3, 4, 7, 3];Buraya yazınız hkayede ne yazdiğini unuttum olumlu mu olumsuz mu; geçen hafta iyi bir performans sergileyemedi. Başından beri geride kaldı, hiç hızlanamadı. Yarış boyunca istenilen tempoya bir türlü ulaşamadı. Son düzlüğe gelindiğinde hızı oldukça düşmüştü ve yarışı da bu şekilde tamamladı. İzleyenlerin beklentilerini karşılayamadı.;2
565;1;0;0;1;2;top 5;[6, 4, 2, 3, 1, 3, 8, 4, 4, 6];Buraya yazınız beklentinin altinda kaldi iyi bir performans sergileyemedi kötü başlangiç; geçen hafta iyi bir performans sergileyemedi. Başından beri geride kaldı, hiç hızlanamadı. Yarış boyunca istenilen tempoya bir türlü ulaşamadı. Son düzlüğe gelindiğinde hızı oldukça düşmüştü ve yarışı da bu şekilde tamamladı. İzleyenlerin beklentilerini karşılayamadı.;1
565;2;1;1;1;2;top 5;[6, 1, 4, 6, 4, 1, 3, 8, 4, 4];Buraya yazınız beklentinn üstündeydi iyi başlamadi ama son düzlükte hizlandi;geçen hafta yarışta müthiş bir performans sergiledi. Başlangıçta biraz gerideydi ama hızla öne fırladı. Son düzlüğe geldiğinde, rüzgar gibi hızlandı. Bileklerini esnekçe kullanarak ivme kazandı ve rakiplerini geride bıraktı. Sona doğru, herkesin gözü ondaydı. Tribünlerden alkışlar yükseldi.;4
565;3;1;1;0;1;bottom 5;[5, 9, 6, 8, 7, 8, 3, 10, 5, 9];Buraya yazınız geçen hafta iyiydi iyi başaladi ivmesini kaybetmedi;geçen hafta yarışta etkileyici bir performans sergiledi. Güven veren bir başlangıcın ardından güçlü bir şekilde öne atıldı. Son virajda adımlarını hızlandırırken yelesi rüzgârla beraber savruluyordu. Kuvvetli bacaklarıyla son düzlükte ileriye fırladı. Nal sesleriyle birlikte tribünler de coştu.;8
565;4;0;0;0;0;bottom 5;[6, 8, 7, 5, 8, 6, 10, 4, 9, 4];Buraya yazınızkötü bir hafta bekleneni veremedi kötü başladi son düzlükte kondisyonu yetmedi; geçen hafta yarışta başarısız bir performans sergiledi. İlk andan itibaren bekleneni veremedi. Yarış boyunca temposunu arttıramadı. Son düzlüğe gelinirken kondisyonunun yetersiz olduğu anlaşılıyordu. Tribünler büyük bir hayal kırıklığına uğradı.;7
565;5;0;1;1;2;top 5;[7, 1, 3, 4, 2, 6, 3, 4, 7, 3];Buraya yazınızkötü bir performans çamurda ağirlaşiyor yavaş; geçen haftaki yarışta kötü bir performans sergiledi. Yarışın başında hemen geride kaldı. Her adımda, sanki çamura batıyormuş gibi ağırlaşıyordu. Son düzlüğe geldiğinde, bütün hızını kaybetmişti. Tribünlerden homurtularla birlikte yarışı tamamladı.;2
565;6;1;0;0;2;bottom 5;[4, 9, 8, 8, 8, 8, 4, 10, 5, 6];Buraya yazınız ortalama dengel br performans; geçen hafta yarışta dikkat çeken bir performans sergiledi. Yarışa dengeli ve güçlü bir şekilde başladı. Yarış boyunca güçlü temposunu koruyarak dikkatleri üzerine çekti. Koşuyu da oldukça etkileyici bir şekilde tamamladı. Seyirciler tarafından hayli takdir edildi.;8
565;7;0;1;0;0;bottom 5;[5, 9, 7, 8, 4, 6, 6, 9, 5, 9];Buraya yazınızkötü performans ayaklari dengeszleşt; geçen hafta kötü bir performans sergiledi. Yarışın başında beklenenden yavaş hareket etti, hız kazanamadı. Pistte ilerlerken adımları dengesizleşti, ivme kaybetti. En sona doğru bacakları tükenmiş gibiydi. Seyircilerin hayal kırıklığı yüzlerinden okunuyordu.;7
565;8;1;0;1;0;top 5;[5, 2, 3, 6, 4, 5, 2, 7, 1, 3];Buraya yazınızgüçlü performans ; geçen hafta yarışta harika bir performans sergiledi. Yarış boyunca kendini iyi gösterdi. Koşu boyunca piste çok iyi bir uyum sağladı. Güçlü bir performansla izleyenleri etkiledi. Yarışı izleyenler de bu performanstan oldukça etkilendi.;3
566;1;1;1;1;2;top 5;[5, 2, 3, 6, 4, 5, 2, 7, 1, 3];Buraya yazınız hizli ilk başta yavaşti sonra çok hizlandi;geçen hafta yarışta müthiş bir performans sergiledi. Başlangıçta biraz gerideydi ama hızla öne fırladı. Son düzlüğe geldiğinde, rüzgar gibi hızlandı. Bileklerini esnekçe kullanarak ivme kazandı ve rakiplerini geride bıraktı. Sona doğru, herkesin gözü ondaydı. Tribünlerden alkışlar yükseldi.;4
566;2;1;1;0;0;bottom 5;[5, 9, 7, 8, 4, 6, 6, 9, 5, 9];Buraya yazınız ;geçen hafta yarışta etkileyici bir performans sergiledi. Güven veren bir başlangıcın ardından güçlü bir şekilde öne atıldı. Son virajda adımlarını hızlandırırken yelesi rüzgârla beraber savruluyordu. Kuvvetli bacaklarıyla son düzlükte ileriye fırladı. Nal sesleriyle birlikte tribünler de coştu.;7
566;3;1;0;1;0;top 5;[6, 4, 2, 3, 1, 3, 8, 4, 4, 6];Buraya yazınız iyi ve dengeli performans; geçen hafta yarışta harika bir performans sergiledi. Yarış boyunca kendini iyi gösterdi. Koşu boyunca piste çok iyi bir uyum sağladı. Güçlü bir performansla izleyenleri etkiledi. Yarışı izleyenler de bu performanstan oldukça etkilendi.;2
566;4;1;0;0;0;bottom 5;[6, 8, 7, 5, 8, 6, 10, 4, 9, 4];Buraya yazınız seyirciler tarafindan takdir edildi güzel performans sergiledi; geçen hafta yarışta dikkat çeken bir performans sergiledi. Yarışa dengeli ve güçlü bir şekilde başladı. Yarış boyunca güçlü temposunu koruyarak dikkatleri üzerine çekti. Koşuyu da oldukça etkileyici bir şekilde tamamladı. Seyirciler tarafından hayli takdir edildi.;7
566;5;0;0;0;0;bottom 5;[4, 9, 8, 8, 8, 8, 4, 10, 5, 6];Buraya yazınız yetersizidi ve seyirciler için hayalkirikliği; geçen hafta yarışta başarısız bir performans sergiledi. İlk andan itibaren bekleneni veremedi. Yarış boyunca temposunu arttıramadı. Son düzlüğe gelinirken kondisyonunun yetersiz olduğu anlaşılıyordu. Tribünler büyük bir hayal kırıklığına uğradı.;8
566;6;0;1;1;4;top 5;[7, 1, 3, 4, 2, 6, 3, 4, 7, 3];Buraya yazınızhizini kaybetti çamura batar gibi; geçen haftaki yarışta kötü bir performans sergiledi. Yarışın başında hemen geride kaldı. Her adımda, sanki çamura batıyormuş gibi ağırlaşıyordu. Son düzlüğe geldiğinde, bütün hızını kaybetmişti. Tribünlerden homurtularla birlikte yarışı tamamladı.;3
566;7;0;1;0;1;bottom 5;[5, 9, 6, 8, 7, 8, 3, 10, 5, 9];Buraya yazınız yavaş ilerledi seyirciler homurdandi; geçen hafta kötü bir performans sergiledi. Yarışın başında beklenenden yavaş hareket etti, hız kazanamadı. Pistte ilerlerken adımları dengesizleşti, ivme kaybetti. En sona doğru bacakları tükenmiş gibiydi. Seyircilerin hayal kırıklığı yüzlerinden okunuyordu.;8
566;8;0;0;1;1;bottom 5;[6, 1, 4, 6, 4, 1, 3, 8, 4, 4];Buraya yazınız hizi düştü performansi beklentiyi karşilamadi; geçen hafta iyi bir performans sergileyemedi. Başından beri geride kaldı, hiç hızlanamadı. Yarış boyunca istenilen tempoya bir türlü ulaşamadı. Son düzlüğe gelindiğinde hızı oldukça düşmüştü ve yarışı da bu şekilde tamamladı. İzleyenlerin beklentilerini karşılayamadı.;6
567;1;1;0;1;0;top 5;[7, 1, 3, 4, 2, 6, 3, 4, 7, 3];Buraya yazınız gümüşçimen cinsi bir at ve hemcinsi olan atın hikayesinde yarış boyu süren güçlü bir tempo ve istikrar ile seyircilerin takdirini kazanmıştır; geçen hafta yarışta dikkat çeken bir performans sergiledi. Yarışa dengeli ve güçlü bir şekilde başladı. Yarış boyunca güçlü temposunu koruyarak dikkatleri üzerine çekti. Koşuyu da oldukça etkileyici bir şekilde tamamladı. Seyirciler tarafından hayli takdir edildi.;3
567;2;0;0;1;0;top 5;[5, 2, 3, 6, 4, 5, 2, 7, 1, 3];Buraya yazınız göksay cinsinden olan hemcins atı yarış boyunca süren güçsüz bir performansız sergileyip bir de yarış sonunda kondisyon sıkıntısı yaşşamıştır ve yarışmayı son sıralarda bitirip hemcinslerine kıyasla çok başarısız olmuştur; geçen hafta yarışta başarısız bir performans sergiledi. İlk andan itibaren bekleneni veremedi. Yarış boyunca temposunu arttıramadı. Son düzlüğe gelinirken kondisyonunun yetersiz olduğu anlaşılıyordu. Tribünler büyük bir hayal kırıklığına uğradı.;3
